268, 298, 306, 350
278, 299, 308, 342
283, 271, 337, 317
269, 298, 307, 350
255, 296, 301, 333
290, 293, 342, 321
268, 298, 307, 350
242, 289, 294, 320
284, 298, 335, 337
268, 298, 307, 350
246, 268, 301, 316
278, 299, 308, 342
268, 298, 306, 350
273, 261, 306, 314
273, 261, 307, 314
242, 288, 294, 320
278, 299, 308, 342
283, 270, 337, 316
246, 268, 301, 316
255, 296, 301, 333
290, 293, 342, 321
273, 261, 307, 314
242, 288, 294, 320
284, 298, 335, 337
283, 270, 337, 316
246, 268, 301, 316
278, 299, 308, 342
290, 293, 342, 321
300, 262, 334, 315
300, 262, 334, 315
