327, 300, 356, 341
295, 293, 342, 321
336, 298, 380, 333
302, 298, 349, 337
299, 271, 351, 316
327, 300, 356, 341
295, 293, 342, 321
329, 262, 361, 313
329, 262, 361, 313
329, 299, 367, 349
328, 300, 356, 341
336, 269, 388, 314
329, 299, 366, 349
302, 298, 349, 337
343, 289, 391, 318
329, 299, 366, 349
295, 293, 342, 321
336, 298, 380, 333
329, 299, 366, 349
299, 271, 351, 316
327, 300, 356, 341
329, 299, 366, 349
328, 262, 361, 313
329, 262, 361, 313
295, 293, 342, 321
328, 300, 356, 341
336, 269, 388, 314
299, 271, 351, 316
302, 298, 349, 337
344, 289, 391, 318
329, 262, 361, 313
295, 293, 342, 321
336, 298, 380, 333
336, 269, 388, 314
299, 271, 351, 316
328, 300, 356, 341
344, 289, 391, 318
354, 261, 387, 310
354, 260, 387, 310
367, 285, 413, 316
350, 298, 380, 339
361, 265, 410, 311
359, 295, 400, 328
326, 296, 373, 335
367, 285, 413, 316
350, 298, 380, 339
321, 292, 368, 320
359, 295, 400, 328
326, 296, 373, 335
326, 271, 376, 313
350, 298, 380, 339
321, 292, 368, 320
354, 260, 387, 310
354, 260, 388, 310
355, 296, 395, 345
350, 298, 380, 339
361, 265, 410, 311
355, 296, 395, 345
326, 296, 373, 335
367, 286, 413, 316
355, 296, 395, 345
321, 292, 368, 321
359, 295, 400, 329
355, 296, 395, 345
326, 271, 376, 313
350, 298, 380, 339
355, 296, 395, 345
354, 261, 387, 310
354, 261, 387, 310
321, 292, 368, 321
350, 298, 380, 339
361, 265, 410, 311
326, 271, 376, 313
326, 296, 373, 335
367, 285, 413, 316
354, 261, 387, 310
321, 292, 368, 321
359, 295, 400, 328
361, 265, 410, 311
326, 271, 376, 313
350, 298, 380, 339
367, 285, 413, 316
378, 257, 411, 306
378, 257, 410, 306
388, 281, 432, 311
371, 295, 402, 335
384, 262, 430, 306
382, 291, 419, 323
349, 293, 395, 333
388, 281, 432, 311
371, 295, 402, 335
345, 289, 393, 318
382, 291, 419, 323
349, 293, 395, 333
353, 269, 399, 309
371, 295, 402, 335
345, 289, 393, 318
378, 257, 410, 306
378, 257, 411, 306
379, 292, 421, 338
372, 295, 402, 335
384, 262, 430, 306
379, 292, 421, 338
349, 293, 395, 333
388, 281, 432, 311
379, 292, 421, 338
345, 289, 393, 318
382, 291, 419, 324
379, 292, 421, 338
353, 269, 399, 309
371, 295, 402, 335
379, 292, 421, 338
378, 257, 410, 306
378, 257, 411, 306
345, 289, 393, 319
372, 295, 402, 335
384, 262, 430, 306
353, 269, 399, 309
349, 293, 395, 333
388, 281, 432, 311
378, 257, 411, 306
345, 289, 393, 319
382, 291, 419, 323
384, 262, 430, 306
353, 269, 399, 309
372, 295, 402, 335
388, 281, 432, 311
399, 254, 431, 300
399, 254, 431, 300
407, 276, 448, 306
391, 291, 421, 330
405, 258, 448, 301
402, 287, 436, 318
371, 290, 416, 330
407, 276, 448, 306
391, 291, 421, 330
367, 285, 414, 315
402, 287, 436, 318
371, 290, 416, 330
377, 266, 419, 305
391, 291, 421, 330
367, 285, 414, 315
399, 254, 431, 300
399, 254, 431, 300
401, 288, 442, 329
391, 291, 421, 330
405, 257, 448, 301
401, 288, 441, 329
371, 290, 416, 330
407, 276, 448, 306
401, 288, 441, 329
367, 285, 414, 316
402, 286, 436, 318
401, 288, 441, 329
377, 266, 419, 304
391, 291, 421, 330
401, 288, 441, 329
399, 254, 431, 300
399, 254, 431, 300
367, 285, 414, 316
391, 291, 421, 330
405, 258, 448, 301
377, 266, 419, 305
371, 290, 416, 330
407, 276, 448, 306
399, 254, 431, 300
367, 285, 414, 316
402, 286, 436, 318
405, 258, 448, 301
377, 266, 419, 305
391, 291, 421, 330
407, 276, 448, 306
418, 250, 449, 294
418, 250, 448, 294
425, 271, 463, 300
409, 286, 438, 325
423, 254, 463, 295
420, 282, 450, 312
392, 285, 434, 325
425, 271, 463, 300
409, 286, 438, 325
389, 281, 433, 311
420, 282, 450, 312
392, 285, 434, 325
400, 262, 437, 299
409, 286, 438, 325
389, 281, 433, 311
418, 250, 448, 294
418, 250, 449, 294
420, 282, 455, 316
409, 286, 438, 325
423, 254, 463, 295
420, 282, 455, 317
392, 285, 434, 325
425, 271, 462, 300
420, 282, 455, 317
389, 281, 433, 311
420, 282, 450, 312
420, 282, 455, 317
400, 262, 437, 299
409, 286, 438, 325
420, 282, 455, 317
418, 250, 448, 294
418, 250, 449, 294
389, 281, 433, 311
409, 286, 438, 325
423, 254, 463, 295
400, 262, 437, 299
392, 285, 434, 325
425, 271, 463, 300
418, 250, 449, 294
389, 281, 433, 311
420, 282, 450, 312
423, 254, 463, 295
400, 262, 437, 299
409, 286, 438, 325
425, 271, 463, 300
181, 230, 211, 276
181, 230, 211, 276
196, 262, 243, 294
191, 269, 221, 311
192, 240, 231, 282
196, 267, 239, 311
179, 264, 210, 298
196, 262, 243, 294
191, 269, 221, 311
167, 253, 206, 283
196, 267, 239, 311
179, 264, 210, 298
167, 233, 207, 278
191, 269, 221, 311
167, 253, 206, 283
181, 230, 211, 276
181, 230, 211, 276
170, 264, 209, 303
191, 269, 221, 311
192, 240, 231, 282
170, 264, 209, 303
179, 264, 210, 298
196, 262, 243, 294
170, 264, 209, 302
167, 254, 206, 283
196, 267, 239, 311
170, 264, 209, 302
167, 233, 207, 278
191, 269, 221, 311
170, 264, 209, 302
181, 230, 211, 276
181, 230, 211, 276
167, 254, 206, 283
191, 269, 221, 311
192, 240, 231, 282
167, 233, 207, 278
179, 264, 210, 298
196, 262, 243, 294
181, 230, 211, 276
167, 254, 206, 283
196, 267, 239, 311
192, 240, 231, 282
167, 233, 207, 278
191, 269, 221, 311
196, 262, 243, 294
198, 233, 231, 282
199, 233, 231, 282
215, 266, 265, 298
208, 274, 240, 317
210, 243, 254, 287
214, 271, 260, 316
193, 269, 228, 304
215, 266, 265, 298
208, 274, 240, 317
180, 257, 223, 289
214, 271, 260, 316
193, 269, 228, 304
181, 237, 226, 283
208, 274, 240, 317
180, 257, 223, 289
199, 233, 231, 282
199, 233, 231, 282
184, 268, 229, 313
208, 274, 240, 317
210, 243, 254, 287
184, 268, 229, 313
193, 269, 228, 304
215, 266, 265, 298
184, 268, 229, 313
180, 258, 223, 289
214, 271, 260, 316
184, 268, 229, 313
181, 237, 226, 283
208, 274, 240, 317
184, 268, 229, 313
199, 233, 231, 282
198, 233, 231, 282
180, 258, 223, 289
208, 274, 240, 317
210, 243, 254, 287
181, 237, 226, 283
193, 269, 228, 304
215, 266, 265, 298
198, 233, 231, 282
180, 258, 223, 289
214, 271, 260, 316
210, 243, 254, 287
181, 237, 226, 283
208, 274, 240, 317
215, 266, 265, 298
220, 235, 254, 287
220, 235, 254, 287
238, 269, 289, 301
228, 278, 260, 322
231, 245, 280, 292
235, 275, 284, 319
210, 273, 250, 310
238, 269, 289, 301
228, 278, 260, 322
197, 262, 243, 294
235, 275, 284, 319
210, 273, 250, 310
199, 240, 247, 289
228, 278, 260, 322
197, 262, 243, 294
220, 235, 254, 287
220, 235, 254, 287
206, 272, 252, 321
228, 278, 261, 322
231, 245, 280, 292
206, 272, 252, 321
210, 273, 250, 310
238, 269, 289, 301
206, 272, 252, 321
197, 262, 243, 294
235, 275, 284, 319
206, 272, 252, 321
199, 240, 247, 289
228, 278, 260, 322
206, 272, 252, 321
220, 235, 254, 287
220, 235, 254, 287
197, 262, 243, 294
228, 278, 260, 322
232, 245, 280, 292
199, 240, 247, 289
210, 273, 250, 310
238, 269, 289, 301
220, 235, 254, 287
197, 262, 243, 294
235, 275, 284, 319
232, 245, 280, 292
199, 240, 247, 289
228, 278, 260, 322
238, 269, 289, 301
244, 237, 279, 291
244, 237, 279, 291
263, 272, 313, 303
251, 281, 283, 325
255, 247, 308, 295
258, 278, 309, 322
230, 276, 273, 315
263, 272, 313, 303
251, 281, 283, 325
216, 266, 265, 298
258, 278, 309, 322
230, 276, 273, 315
220, 243, 271, 293
251, 281, 283, 325
216, 266, 265, 298
244, 237, 279, 291
244, 237, 279, 291
233, 276, 277, 328
251, 281, 283, 325
255, 247, 308, 295
233, 276, 277, 328
230, 276, 273, 315
263, 272, 313, 303
233, 276, 277, 328
216, 266, 265, 298
258, 278, 309, 322
233, 276, 277, 328
220, 243, 271, 293
251, 281, 283, 325
233, 276, 277, 328
244, 237, 279, 291
244, 237, 279, 291
216, 266, 265, 298
251, 281, 283, 325
255, 247, 308, 295
220, 243, 271, 293
229, 276, 273, 315
263, 272, 313, 303
244, 237, 279, 291
216, 266, 265, 298
258, 278, 309, 322
255, 247, 308, 295
220, 243, 271, 293
251, 281, 283, 325
263, 272, 313, 303
271, 239, 305, 293
271, 238, 305, 293
291, 274, 342, 303
276, 283, 307, 328
282, 247, 337, 297
284, 279, 335, 322
251, 278, 298, 318
291, 274, 342, 303
276, 283, 307, 328
239, 269, 289, 301
284, 279, 335, 322
251, 278, 298, 318
244, 245, 298, 296
276, 283, 307, 328
239, 269, 289, 301
271, 238, 305, 293
271, 238, 306, 293
265, 278, 305, 332
276, 283, 307, 328
282, 247, 337, 297
265, 278, 305, 332
251, 278, 298, 318
291, 274, 342, 303
264, 278, 305, 332
239, 270, 289, 301
284, 279, 335, 322
264, 278, 305, 332
244, 245, 298, 296
276, 283, 307, 328
264, 278, 305, 332
271, 238, 305, 293
271, 239, 305, 293
239, 270, 289, 301
276, 283, 307, 328
282, 247, 337, 297
244, 245, 298, 296
251, 278, 298, 318
291, 274, 342, 303
271, 239, 305, 293
239, 270, 289, 301
284, 279, 335, 322
282, 247, 337, 297
244, 245, 298, 296
276, 283, 307, 328
291, 274, 342, 303
300, 239, 334, 294
300, 239, 334, 294
320, 272, 370, 303
302, 283, 332, 329
309, 247, 365, 297
310, 279, 360, 321
275, 279, 325, 321
320, 272, 370, 303
302, 283, 332, 329
264, 272, 315, 303
310, 279, 360, 321
275, 279, 325, 321
270, 247, 325, 297
302, 283, 332, 329
264, 272, 315, 303
300, 239, 334, 294
301, 239, 334, 294
298, 279, 337, 334
302, 283, 332, 329
309, 247, 365, 297
298, 279, 337, 334
275, 279, 325, 321
320, 272, 370, 303
298, 279, 337, 334
264, 272, 315, 303
310, 279, 360, 321
297, 279, 337, 334
270, 247, 325, 297
302, 283, 332, 329
297, 279, 337, 334
300, 239, 334, 294
300, 239, 334, 294
264, 272, 315, 303
302, 283, 332, 329
309, 247, 365, 297
270, 247, 325, 297
275, 279, 325, 321
320, 272, 370, 303
300, 239, 334, 294
264, 272, 315, 303
310, 279, 360, 321
309, 247, 365, 297
270, 247, 325, 297
302, 283, 332, 329
320, 272, 370, 303
329, 238, 363, 293
329, 238, 363, 293
345, 269, 396, 301
328, 283, 359, 328
337, 245, 391, 296
336, 278, 383, 318
300, 279, 351, 322
345, 269, 396, 301
328, 283, 359, 328
292, 274, 344, 303
336, 278, 383, 318
300, 279, 351, 322
298, 247, 353, 297
328, 283, 359, 328
292, 274, 344, 303
329, 238, 363, 293
329, 238, 364, 293
330, 278, 371, 332
328, 283, 359, 328
337, 245, 391, 296
330, 278, 371, 332
300, 279, 351, 322
345, 269, 396, 301
330, 278, 371, 332
292, 274, 344, 303
336, 278, 383, 318
330, 278, 371, 332
298, 247, 353, 297
328, 283, 359, 328
330, 278, 371, 332
329, 238, 363, 293
329, 238, 363, 293
292, 274, 344, 303
328, 283, 359, 328
337, 245, 391, 296
298, 247, 353, 297
300, 279, 351, 322
345, 269, 396, 301
329, 238, 363, 293
292, 274, 344, 303
336, 278, 383, 318
337, 245, 391, 296
298, 247, 353, 297
328, 283, 359, 328
345, 269, 396, 301
356, 237, 390, 290
356, 237, 390, 290
369, 266, 419, 298
352, 281, 384, 325
364, 243, 414, 292
362, 276, 405, 314
326, 278, 376, 321
369, 266, 419, 298
352, 281, 384, 325
321, 272, 371, 302
362, 276, 405, 314
326, 278, 376, 321
327, 247, 379, 295
352, 281, 384, 325
321, 272, 371, 302
356, 237, 390, 290
356, 237, 391, 290
357, 276, 402, 328
353, 281, 384, 325
364, 243, 414, 292
357, 276, 402, 328
326, 278, 376, 321
369, 266, 419, 298
357, 276, 402, 328
321, 272, 371, 303
362, 276, 405, 314
357, 276, 402, 328
327, 247, 379, 295
352, 281, 384, 325
357, 276, 402, 328
356, 237, 390, 290
356, 237, 390, 290
321, 272, 371, 303
353, 281, 384, 325
364, 243, 414, 292
327, 247, 379, 295
326, 278, 376, 321
369, 266, 419, 298
356, 237, 390, 290
321, 272, 371, 303
362, 276, 405, 314
364, 243, 414, 292
327, 247, 379, 295
353, 281, 384, 325
369, 266, 419, 298
381, 235, 414, 286
381, 235, 414, 286
391, 262, 438, 293
374, 277, 407, 321
388, 240, 435, 288
385, 272, 424, 309
351, 275, 400, 319
391, 262, 438, 293
374, 277, 407, 321
346, 269, 397, 301
385, 272, 424, 309
351, 275, 400, 319
355, 245, 403, 291
374, 277, 407, 321
346, 269, 397, 301
381, 235, 414, 286
381, 235, 414, 286
383, 272, 429, 321
375, 277, 407, 321
388, 240, 435, 288
383, 272, 429, 321
351, 275, 400, 319
391, 262, 438, 293
383, 272, 429, 321
346, 269, 397, 301
385, 272, 424, 309
383, 272, 429, 321
355, 245, 403, 291
374, 277, 407, 321
383, 272, 429, 321
381, 235, 414, 286
381, 235, 414, 286
346, 269, 397, 301
375, 277, 407, 321
388, 240, 435, 288
355, 245, 403, 291
351, 275, 400, 319
391, 262, 438, 293
381, 235, 414, 286
346, 269, 397, 301
385, 272, 424, 309
388, 240, 435, 288
355, 245, 403, 291
375, 277, 407, 321
391, 262, 438, 293
403, 232, 436, 281
403, 232, 435, 281
411, 257, 454, 288
395, 274, 426, 316
409, 236, 453, 282
406, 268, 441, 303
374, 271, 421, 315
411, 257, 454, 288
395, 274, 426, 316
370, 265, 419, 297
406, 268, 441, 303
374, 271, 421, 315
380, 243, 424, 286
395, 274, 426, 316
370, 265, 419, 297
403, 232, 435, 281
403, 232, 436, 281
406, 268, 451, 313
396, 274, 426, 316
409, 236, 453, 282
406, 268, 451, 313
374, 271, 421, 315
411, 257, 454, 288
406, 268, 451, 313
370, 265, 419, 298
406, 268, 441, 303
406, 268, 451, 313
380, 242, 424, 286
395, 274, 426, 316
406, 268, 451, 313
403, 232, 435, 281
403, 232, 436, 281
370, 265, 419, 298
396, 274, 426, 316
409, 236, 453, 282
380, 242, 424, 286
374, 271, 421, 315
411, 257, 454, 288
403, 232, 436, 281
370, 265, 419, 298
406, 268, 441, 303
409, 236, 453, 282
380, 242, 424, 286
396, 274, 426, 316
411, 257, 454, 288
423, 229, 453, 276
423, 229, 453, 276
429, 253, 468, 282
413, 269, 443, 311
428, 233, 467, 277
425, 264, 456, 297
396, 267, 439, 310
429, 253, 468, 282
413, 269, 443, 311
392, 261, 439, 293
425, 264, 456, 297
396, 267, 439, 310
403, 240, 443, 281
413, 269, 443, 311
392, 261, 439, 293
423, 229, 453, 276
423, 229, 453, 276
425, 263, 467, 303
414, 269, 443, 311
428, 233, 467, 277
425, 263, 467, 303
396, 267, 439, 310
429, 253, 468, 282
425, 263, 467, 303
392, 261, 438, 293
425, 264, 456, 297
425, 263, 467, 303
403, 240, 443, 281
414, 269, 443, 311
425, 263, 467, 303
423, 229, 453, 276
423, 229, 453, 276
392, 261, 439, 293
414, 269, 443, 311
428, 233, 467, 277
403, 240, 443, 281
396, 267, 439, 310
429, 253, 468, 282
423, 229, 453, 276
392, 261, 439, 293
425, 264, 456, 297
428, 233, 467, 277
403, 240, 443, 281
414, 269, 443, 311
429, 253, 468, 282
178, 207, 208, 255
178, 207, 208, 255
191, 240, 239, 273
186, 250, 216, 294
187, 215, 228, 261
190, 247, 235, 293
173, 244, 205, 282
191, 240, 239, 273
186, 250, 216, 294
162, 233, 202, 264
190, 247, 235, 293
173, 244, 205, 282
163, 211, 203, 258
186, 250, 216, 294
162, 233, 202, 264
178, 207, 208, 255
178, 207, 208, 255
159, 242, 204, 283
186, 250, 216, 294
187, 215, 228, 261
159, 242, 204, 283
173, 244, 205, 282
191, 240, 239, 273
159, 242, 204, 283
162, 234, 202, 264
190, 247, 235, 293
159, 242, 204, 283
163, 211, 203, 258
186, 250, 216, 294
159, 242, 204, 283
178, 207, 208, 255
178, 207, 208, 255
162, 234, 202, 264
186, 250, 216, 294
187, 215, 228, 261
163, 211, 203, 258
173, 244, 205, 282
191, 240, 239, 273
178, 207, 208, 255
162, 234, 202, 264
190, 247, 235, 293
187, 215, 228, 261
163, 211, 203, 258
186, 250, 216, 294
191, 240, 239, 273
196, 209, 228, 259
196, 209, 228, 259
210, 243, 262, 277
203, 254, 236, 300
205, 217, 251, 265
208, 250, 257, 298
188, 247, 224, 287
210, 243, 262, 277
203, 254, 236, 300
175, 237, 219, 269
208, 250, 257, 298
188, 247, 224, 287
178, 213, 222, 262
203, 254, 236, 300
175, 237, 219, 269
196, 209, 228, 259
196, 209, 228, 259
176, 245, 224, 291
203, 254, 236, 300
205, 217, 251, 265
176, 245, 224, 291
188, 247, 224, 287
210, 243, 262, 277
176, 245, 224, 291
175, 237, 219, 269
208, 250, 257, 298
176, 245, 224, 291
178, 213, 222, 262
203, 254, 235, 300
176, 245, 224, 291
196, 209, 228, 259
196, 209, 228, 259
175, 237, 219, 269
203, 254, 236, 300
205, 217, 251, 265
178, 213, 222, 262
188, 247, 224, 287
210, 243, 262, 277
196, 209, 228, 259
175, 237, 219, 269
208, 250, 257, 298
205, 217, 251, 265
178, 213, 222, 262
203, 254, 236, 300
210, 243, 262, 277
217, 210, 250, 263
217, 210, 250, 263
233, 246, 287, 280
224, 257, 257, 306
227, 219, 278, 270
230, 253, 282, 302
205, 251, 246, 292
233, 246, 287, 280
224, 257, 257, 306
191, 240, 240, 273
230, 253, 282, 302
205, 251, 246, 292
195, 215, 243, 267
224, 257, 257, 306
191, 240, 240, 273
217, 210, 250, 263
217, 210, 250, 263
198, 249, 248, 299
224, 257, 257, 306
227, 219, 278, 270
198, 249, 248, 299
205, 251, 246, 292
233, 246, 287, 280
198, 249, 248, 299
191, 240, 240, 273
230, 253, 282, 302
198, 249, 248, 299
195, 215, 243, 267
224, 257, 257, 306
198, 249, 248, 299
217, 210, 250, 263
217, 210, 250, 263
191, 240, 240, 273
224, 257, 257, 306
227, 219, 278, 270
195, 215, 243, 267
205, 251, 246, 292
233, 246, 287, 280
217, 210, 250, 263
191, 240, 240, 273
230, 253, 282, 302
227, 219, 278, 270
195, 215, 243, 267
224, 257, 257, 306
233, 246, 287, 280
241, 211, 276, 267
242, 211, 276, 267
260, 249, 313, 281
247, 260, 281, 309
252, 220, 307, 273
254, 256, 308, 304
225, 254, 271, 297
260, 249, 313, 281
247, 260, 281, 309
211, 243, 263, 277
254, 256, 308, 304
225, 254, 271, 297
215, 217, 268, 271
247, 260, 281, 309
211, 243, 263, 277
242, 211, 276, 267
242, 211, 276, 267
226, 252, 275, 306
247, 260, 281, 309
252, 220, 307, 273
226, 252, 275, 306
225, 254, 271, 297
260, 249, 313, 282
226, 252, 275, 306
211, 244, 263, 277
254, 256, 308, 304
226, 252, 275, 306
215, 217, 268, 271
247, 260, 280, 309
226, 252, 275, 306
241, 211, 276, 267
241, 211, 276, 267
211, 244, 263, 277
247, 260, 281, 309
252, 220, 307, 273
215, 217, 268, 271
225, 254, 271, 297
260, 249, 313, 281
241, 211, 276, 267
211, 244, 263, 277
254, 256, 308, 304
252, 220, 307, 273
215, 217, 268, 271
247, 260, 281, 309
260, 249, 313, 281
269, 212, 304, 270
270, 212, 304, 270
290, 250, 344, 282
273, 262, 306, 312
280, 220, 337, 275
281, 257, 335, 305
247, 256, 297, 301
290, 250, 344, 282
273, 262, 306, 312
234, 246, 288, 280
281, 257, 335, 305
247, 256, 297, 301
240, 218, 296, 274
273, 262, 306, 312
234, 246, 288, 280
270, 212, 304, 270
270, 212, 305, 270
259, 254, 304, 311
273, 262, 306, 312
280, 220, 337, 275
259, 254, 304, 311
247, 256, 297, 301
290, 250, 344, 282
259, 254, 304, 311
234, 247, 288, 280
281, 257, 335, 305
259, 254, 304, 311
240, 219, 296, 274
273, 262, 306, 312
259, 254, 304, 311
269, 212, 304, 270
269, 212, 304, 270
234, 247, 288, 280
273, 262, 306, 312
280, 220, 337, 275
240, 219, 296, 274
247, 256, 297, 301
290, 250, 344, 282
269, 212, 304, 270
234, 247, 288, 280
281, 257, 335, 305
280, 220, 337, 275
240, 219, 296, 274
273, 262, 306, 312
290, 250, 344, 282
300, 212, 335, 270
300, 212, 335, 270
320, 249, 373, 281
302, 262, 333, 313
309, 220, 366, 275
309, 257, 362, 304
273, 257, 325, 304
320, 249, 373, 281
302, 262, 333, 313
261, 249, 315, 282
309, 257, 362, 304
273, 257, 325, 304
267, 220, 325, 275
302, 262, 333, 313
261, 249, 315, 282
300, 212, 335, 270
300, 212, 335, 270
296, 255, 339, 312
302, 262, 333, 313
309, 220, 366, 275
296, 255, 339, 312
273, 257, 325, 304
320, 249, 373, 281
296, 255, 339, 312
261, 249, 315, 282
309, 257, 362, 304
295, 254, 339, 312
267, 220, 325, 275
302, 262, 333, 313
295, 255, 339, 312
300, 212, 334, 270
300, 212, 335, 270
261, 249, 315, 282
302, 262, 333, 313
309, 220, 366, 275
267, 220, 325, 275
273, 257, 325, 304
320, 249, 373, 281
300, 212, 335, 270
261, 249, 315, 282
309, 257, 362, 304
309, 220, 366, 275
267, 220, 325, 275
302, 262, 333, 313
320, 249, 373, 281
330, 212, 365, 270
330, 212, 365, 270
346, 246, 400, 280
328, 262, 361, 312
338, 218, 394, 274
337, 256, 388, 301
299, 257, 353, 305
346, 246, 400, 280
328, 262, 361, 312
291, 250, 345, 281
337, 256, 388, 301
299, 257, 353, 305
